02/19/19|022202080|JPN Site 022202080|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022202160|JPN Site 022202160|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022202530|JPN Site 022202530|CO-8hr|PPM|0.36|1|Japan Ministry of Environment
02/19/19|022203010|JPN Site 022203010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|022204010|JPN Site 022204010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022204020|JPN Site 022204020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022204100|JPN Site 022204100|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022204510|JPN Site 022204510|CO-8hr|PPM|0.64|1|Japan Ministry of Environment
02/19/19|022204510|JPN Site 022204510|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|022206510|JPN Site 022206510|CO-8hr|PPM|0.59|1|Japan Ministry of Environment
02/19/19|022207010|JPN Site 022207010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|022209010|JPN Site 022209010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022210010|JPN Site 022210010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|022210020|JPN Site 022210020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022210040|JPN Site 022210040|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|022210060|JPN Site 022210060|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022210070|JPN Site 022210070|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022210170|JPN Site 022210170|CO-8hr|PPM|0.34|1|Japan Ministry of Environment
02/19/19|022210510|JPN Site 022210510|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|022210520|JPN Site 022210520|CO-8hr|PPM|0.47|1|Japan Ministry of Environment
02/19/19|022211010|JPN Site 022211010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022213010|JPN Site 022213010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022213510|JPN Site 022213510|CO-8hr|PPM|0.45|1|Japan Ministry of Environment
02/19/19|022214010|JPN Site 022214010|CO-8hr|PPM|0.32|1|Japan Ministry of Environment
02/19/19|022214010|JPN Site 022214010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|022214510|JPN Site 022214510|CO-8hr|PPM|0.4|1|Japan Ministry of Environment
02/19/19|022215010|JPN Site 022215010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|022218010|JPN Site 022218010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022220010|JPN Site 022220010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|022221010|JPN Site 022221010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022327010|JPN Site 022327010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022381010|JPN Site 022381010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|022382010|JPN Site 022382010|CO-8hr|PPM|0.4|1|Japan Ministry of Environment
02/19/19|022382010|JPN Site 022382010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023101010|JPN Site 023101010|CO-8hr|PPM|0.65|1|Japan Ministry of Environment
02/19/19|023101010|JPN Site 023101010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023103020|JPN Site 023103020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023110040|JPN Site 023110040|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023112020|JPN Site 023112020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023112510|JPN Site 023112510|CO-8hr|PPM|0.7|1|Japan Ministry of Environment
02/19/19|023201010|JPN Site 023201010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023201030|JPN Site 023201030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023201040|JPN Site 023201040|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023201540|JPN Site 023201540|CO-8hr|PPM|0.35|1|Japan Ministry of Environment
02/19/19|023201540|JPN Site 023201540|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023202020|JPN Site 023202020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023202510|JPN Site 023202510|CO-8hr|PPM|0.56|1|Japan Ministry of Environment
02/19/19|023202510|JPN Site 023202510|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023203010|JPN Site 023203010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023205050|JPN Site 023205050|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023207010|JPN Site 023207010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023207510|JPN Site 023207510|CO-8hr|PPM|0.47|1|Japan Ministry of Environment
02/19/19|023208530|JPN Site 023208530|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023211040|JPN Site 023211040|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|023211040|JPN Site 023211040|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023212030|JPN Site 023212030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023215010|JPN Site 023215010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023219010|JPN Site 023219010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023222020|JPN Site 023222020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023223010|JPN Site 023223010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|023226010|JPN Site 023226010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023303020|JPN Site 023303020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|023342510|JPN Site 023342510|CO-8hr|PPM|0.65|1|Japan Ministry of Environment
02/19/19|023425510|JPN Site 023425510|CO-8hr|PPM|0.42|1|Japan Ministry of Environment
02/19/19|023427510|JPN Site 023427510|CO-8hr|PPM|0.45|1|Japan Ministry of Environment
02/19/19|023623020|JPN Site 023623020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|024202010|JPN Site 024202010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|024202030|JPN Site 024202030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024202050|JPN Site 024202050|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024202060|JPN Site 024202060|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024202360|JPN Site 024202360|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|024202510|JPN Site 024202510|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024203010|JPN Site 024203010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024204010|JPN Site 024204010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024205010|JPN Site 024205010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|024206020|JPN Site 024206020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|024207020|JPN Site 024207020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024209210|JPN Site 024209210|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024210510|JPN Site 024210510|CO-8hr|PPM|0.63|1|Japan Ministry of Environment
02/19/19|024323010|JPN Site 024323010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024342010|JPN Site 024342010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|024344020|JPN Site 024344020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|025201510|JPN Site 025201510|CO-8hr|PPM|0.52|1|Japan Ministry of Environment
02/19/19|025201540|JPN Site 025201540|CO-8hr|PPM|0.47|1|Japan Ministry of Environment
02/19/19|025201570|JPN Site 025201570|CO-8hr|PPM|0.51|1|Japan Ministry of Environment
02/19/19|025203030|JPN Site 025203030|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|025204050|JPN Site 025204050|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|025205030|JPN Site 025205030|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|025206030|JPN Site 025206030|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|025206510|JPN Site 025206510|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|025206510|JPN Site 025206510|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|026104060|JPN Site 026104060|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|026104510|JPN Site 026104510|CO-8hr|PPM|1.05|1|Japan Ministry of Environment
02/19/19|026107510|JPN Site 026107510|CO-8hr|PPM|0.9|1|Japan Ministry of Environment
02/19/19|026109010|JPN Site 026109010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|026110010|JPN Site 026110010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|026110510|JPN Site 026110510|CO-8hr|PPM|0.45|1|Japan Ministry of Environment
02/19/19|026111010|JPN Site 026111010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|026201040|JPN Site 026201040|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|026202030|JPN Site 026202030|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|026206010|JPN Site 026206010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|026208020|JPN Site 026208020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|026303510|JPN Site 026303510|CO-8hr|PPM|0.56|1|Japan Ministry of Environment
02/19/19|026322020|JPN Site 026322020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|026362020|JPN Site 026362020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027101510|JPN Site 027101510|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|027103510|JPN Site 027103510|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027104010|JPN Site 027104010|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|027106010|JPN Site 027106010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|027108010|JPN Site 027108010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027113510|JPN Site 027113510|CO-8hr|PPM|0.66|1|Japan Ministry of Environment
02/19/19|027113510|JPN Site 027113510|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027115010|JPN Site 027115010|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|027115010|JPN Site 027115010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027115510|JPN Site 027115510|CO-8hr|PPM|0.78|1|Japan Ministry of Environment
02/19/19|027116010|JPN Site 027116010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|027117010|JPN Site 027117010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027118020|JPN Site 027118020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027123010|JPN Site 027123010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027125010|JPN Site 027125010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|027125030|JPN Site 027125030|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|027126010|JPN Site 027126010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|027143510|JPN Site 027143510|CO-8hr|PPM|0.75|1|Japan Ministry of Environment
02/19/19|027201020|JPN Site 027201020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027201030|JPN Site 027201030|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|027201050|JPN Site 027201050|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027201080|JPN Site 027201080|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027201090|JPN Site 027201090|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|027201600|JPN Site 027201600|CO-8hr|PPM|0.55|1|Japan Ministry of Environment
02/19/19|027202060|JPN Site 027202060|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027203030|JPN Site 027203030|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|027203510|JPN Site 027203510|CO-8hr|PPM|0.7|1|Japan Ministry of Environment
02/19/19|027203510|JPN Site 027203510|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027205080|JPN Site 027205080|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027205530|JPN Site 027205530|CO-8hr|PPM|0.81|1|Japan Ministry of Environment
02/19/19|027205530|JPN Site 027205530|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027207020|JPN Site 027207020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027207030|JPN Site 027207030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027207040|JPN Site 027207040|CO-8hr|PPM|0.55|1|Japan Ministry of Environment
02/19/19|027207510|JPN Site 027207510|CO-8hr|PPM|0.67|1|Japan Ministry of Environment
02/19/19|027207510|JPN Site 027207510|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027210010|JPN Site 027210010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027210020|JPN Site 027210020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027210520|JPN Site 027210520|CO-8hr|PPM|0.8|1|Japan Ministry of Environment
02/19/19|027210520|JPN Site 027210520|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027211010|JPN Site 027211010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027212010|JPN Site 027212010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027212030|JPN Site 027212030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027214020|JPN Site 027214020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027225010|JPN Site 027225010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027227020|JPN Site 027227020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|027227030|JPN Site 027227030|CO-8hr|PPM|0.72|1|Japan Ministry of Environment
02/19/19|027227030|JPN Site 027227030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|027227040|JPN Site 027227040|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|027229510|JPN Site 027229510|CO-8hr|PPM|0.69|1|Japan Ministry of Environment
02/19/19|027229510|JPN Site 027229510|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028101030|JPN Site 028101030|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028102040|JPN Site 028102040|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028105010|JPN Site 028105010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028108010|JPN Site 028108010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028108510|JPN Site 028108510|CO-8hr|PPM|0.56|1|Japan Ministry of Environment
02/19/19|028109520|JPN Site 028109520|CO-8hr|PPM|0.56|1|Japan Ministry of Environment
02/19/19|028110010|JPN Site 028110010|SO2-24HR|PPB|4|24|Japan Ministry of Environment
02/19/19|028201030|JPN Site 028201030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028201040|JPN Site 028201040|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028201050|JPN Site 028201050|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028201060|JPN Site 028201060|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028201070|JPN Site 028201070|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028201090|JPN Site 028201090|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028201380|JPN Site 028201380|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028201390|JPN Site 028201390|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028201520|JPN Site 028201520|CO-8hr|PPM|0.78|1|Japan Ministry of Environment
02/19/19|028201530|JPN Site 028201530|CO-8hr|PPM|0.68|1|Japan Ministry of Environment
02/19/19|028202010|JPN Site 028202010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028202020|JPN Site 028202020|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|028202020|JPN Site 028202020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028202030|JPN Site 028202030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028202540|JPN Site 028202540|CO-8hr|PPM|0.67|1|Japan Ministry of Environment
02/19/19|028203020|JPN Site 028203020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028203030|JPN Site 028203030|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028203060|JPN Site 028203060|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|028203510|JPN Site 028203510|CO-8hr|PPM|0.33|1|Japan Ministry of Environment
02/19/19|028204010|JPN Site 028204010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028204020|JPN Site 028204020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028204130|JPN Site 028204130|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028204140|JPN Site 028204140|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028204150|JPN Site 028204150|CO-8hr|PPM|0.57|1|Japan Ministry of Environment
02/19/19|028204150|JPN Site 028204150|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028204510|JPN Site 028204510|CO-8hr|PPM|0.69|1|Japan Ministry of Environment
02/19/19|028204520|JPN Site 028204520|CO-8hr|PPM|0.66|1|Japan Ministry of Environment
02/19/19|028204530|JPN Site 028204530|CO-8hr|PPM|0.76|1|Japan Ministry of Environment
02/19/19|028204560|JPN Site 028204560|CO-8hr|PPM|0.65|1|Japan Ministry of Environment
02/19/19|028204570|JPN Site 028204570|CO-8hr|PPM|0.81|1|Japan Ministry of Environment
02/19/19|028205010|JPN Site 028205010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028206510|JPN Site 028206510|CO-8hr|PPM|0.65|1|Japan Ministry of Environment
02/19/19|028206510|JPN Site 028206510|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028207510|JPN Site 028207510|CO-8hr|PPM|0.88|1|Japan Ministry of Environment
02/19/19|028207510|JPN Site 028207510|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028208510|JPN Site 028208510|CO-8hr|PPM|0.67|1|Japan Ministry of Environment
02/19/19|028209510|JPN Site 028209510|CO-8hr|PPM|0.91|1|Japan Ministry of Environment
02/19/19|028210010|JPN Site 028210010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028210020|JPN Site 028210020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028210030|JPN Site 028210030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028210190|JPN Site 028210190|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028210520|JPN Site 028210520|CO-8hr|PPM|0.57|1|Japan Ministry of Environment
02/19/19|028212010|JPN Site 028212010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|028213010|JPN Site 028213010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028214010|JPN Site 028214010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028214510|JPN Site 028214510|CO-8hr|PPM|1.14|1|Japan Ministry of Environment
02/19/19|028216520|JPN Site 028216520|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|028217010|JPN Site 028217010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028217520|JPN Site 028217520|CO-8hr|PPM|0.82|1|Japan Ministry of Environment
02/19/19|028218510|JPN Site 028218510|CO-8hr|PPM|0.61|1|Japan Ministry of Environment
02/19/19|028382010|JPN Site 028382010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|028641010|JPN Site 028641010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|029201020|JPN Site 029201020|CO-8hr|PPM|0.5|1|Japan Ministry of Environment
02/19/19|029201020|JPN Site 029201020|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029201520|JPN Site 029201520|CO-8hr|PPM|0.55|1|Japan Ministry of Environment
02/19/19|029201520|JPN Site 029201520|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029202010|JPN Site 029202010|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|029204010|JPN Site 029204010|CO-8hr|PPM|0.6|1|Japan Ministry of Environment
02/19/19|029204010|JPN Site 029204010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029205510|JPN Site 029205510|CO-8hr|PPM|0.68|1|Japan Ministry of Environment
02/19/19|029205510|JPN Site 029205510|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|029206010|JPN Site 029206010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029208010|JPN Site 029208010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029209010|JPN Site 029209010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029209510|JPN Site 029209510|CO-8hr|PPM|0.36|1|Japan Ministry of Environment
02/19/19|029209510|JPN Site 029209510|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029363010|JPN Site 029363010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|029425010|JPN Site 029425010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030201020|JPN Site 030201020|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030201030|JPN Site 030201030|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|030201040|JPN Site 030201040|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|030201050|JPN Site 030201050|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030201070|JPN Site 030201070|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030201080|JPN Site 030201080|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030201110|JPN Site 030201110|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030201130|JPN Site 030201130|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030201270|JPN Site 030201270|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030201300|JPN Site 030201300|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030201520|JPN Site 030201520|CO-8hr|PPM|0.45|1|Japan Ministry of Environment
02/19/19|030202140|JPN Site 030202140|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030203010|JPN Site 030203010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|030204030|JPN Site 030204030|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030205010|JPN Site 030205010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|030205020|JPN Site 030205020|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030205030|JPN Site 030205030|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|030205040|JPN Site 030205040|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030205050|JPN Site 030205050|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|030205060|JPN Site 030205060|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030206010|JPN Site 030206010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030207010|JPN Site 030207010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|030301030|JPN Site 030301030|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|030302010|JPN Site 030302010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|030322010|JPN Site 030322010|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|030361010|JPN Site 030361010|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|030391010|JPN Site 030391010|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|031201020|JPN Site 031201020|CO-8hr|PPM|0.42|1|Japan Ministry of Environment
02/19/19|031201040|JPN Site 031201040|CO-8hr|PPM|0.36|1|Japan Ministry of Environment
02/19/19|031201040|JPN Site 031201040|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|031202020|JPN Site 031202020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|031202520|JPN Site 031202520|CO-8hr|PPM|0.47|1|Japan Ministry of Environment
02/19/19|031203020|JPN Site 031203020|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|032201060|JPN Site 032201060|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|032204040|JPN Site 032204040|SO2-24HR|PPB|1|24|Japan Ministry of Environment
02/19/19|032204950|JPN Site 032204950|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|032207060|JPN Site 032207060|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|032528950|JPN Site 032528950|SO2-24HR|PPB|0|24|Japan Ministry of Environment
02/19/19|033201040|JPN Site 033201040|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033201060|JPN Site 033201060|SO2-24HR|PPB|4|24|Japan Ministry of Environment
02/19/19|033201120|JPN Site 033201120|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033201180|JPN Site 033201180|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033201190|JPN Site 033201190|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033201220|JPN Site 033201220|SO2-24HR|PPB|4|24|Japan Ministry of Environment
02/19/19|033201530|JPN Site 033201530|CO-8hr|PPM|0.86|1|Japan Ministry of Environment
02/19/19|033202020|JPN Site 033202020|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033202030|JPN Site 033202030|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|033202060|JPN Site 033202060|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033202070|JPN Site 033202070|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|033202080|JPN Site 033202080|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|033202090|JPN Site 033202090|SO2-24HR|PPB|4|24|Japan Ministry of Environment
02/19/19|033202100|JPN Site 033202100|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033202110|JPN Site 033202110|CO-8hr|PPM|0.56|1|Japan Ministry of Environment
02/19/19|033202110|JPN Site 033202110|SO2-24HR|PPB|3|24|Japan Ministry of Environment
02/19/19|033202120|JPN Site 033202120|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|033202130|JPN Site 033202130|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|033202140|JPN Site 033202140|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|033202150|JPN Site 033202150|SO2-24HR|PPB|2|24|Japan Ministry of Environment
02/19/19|033202160|JPN Site 033202160|SO2-24HR|PPB|3|24|Japan Ministry of Environment
