"File","Time","Status","Message"
"2016120819","2016-12-08 16:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016120901","2016-12-08 20:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016120900","2016-12-08 20:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016120823","2016-12-08 20:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016120909","2016-12-09 06:18:06","Failed","Error in open.connection(con, ""rb"") : 
  Failure when receiving data from the peer
"
"2016120912","2016-12-09 09:18:06","Failed","Error in open.connection(con, ""rb"") : 
  Failure when receiving data from the peer
"
"2016121011","2016-12-10 06:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121010","2016-12-10 06:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121009","2016-12-10 06:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121212","2016-12-12 07:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121211","2016-12-12 07:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121210","2016-12-12 07:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121401","2016-12-13 20:17:11","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121400","2016-12-13 20:17:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121323","2016-12-13 20:17:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121411","2016-12-14 06:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121410","2016-12-14 06:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121409","2016-12-14 06:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121703","2016-12-16 22:17:11","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121702","2016-12-16 22:17:21","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121701","2016-12-16 22:17:31","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121917","2016-12-19 12:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121916","2016-12-19 12:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016121915","2016-12-19 12:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122301","2016-12-22 21:18:04","Failed","Error in open.connection(con, ""rb"") : 
  Failure when receiving data from the peer
"
"2016122306","2016-12-23 01:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122305","2016-12-23 01:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122304","2016-12-23 01:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122309","2016-12-23 04:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122308","2016-12-23 04:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122307","2016-12-23 04:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122415","2016-12-24 10:17:12","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122414","2016-12-24 10:17:22","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122413","2016-12-24 10:17:32","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2016122609","2016-12-26 04:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122608","2016-12-26 04:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122607","2016-12-26 04:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122610","2016-12-26 05:17:01","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122609","2016-12-26 05:17:01","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122608","2016-12-26 05:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122611","2016-12-26 06:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122610","2016-12-26 06:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122609","2016-12-26 06:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122612","2016-12-26 07:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122611","2016-12-26 07:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122610","2016-12-26 07:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122613","2016-12-26 08:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122612","2016-12-26 08:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122611","2016-12-26 08:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122614","2016-12-26 09:17:01","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122613","2016-12-26 09:17:01","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2016122612","2016-12-26 09:17:02","Failed","Error in open.connection(con, ""rb"") : Couldn't connect to server
"
"2017011814","2017-01-18 09:27:53","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017011817","2017-01-18 12:15:10","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017011818","2017-01-18 13:14:21","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017011819","2017-01-18 14:15:35","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017011823","2017-01-18 18:13:10","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017011900","2017-01-18 19:09:18","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017011900","2017-01-18 19:18:58","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017061603","2017-06-15 23:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062208","2017-06-22 04:39:02","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062209","2017-06-22 05:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062208","2017-06-22 05:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062210","2017-06-22 06:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062209","2017-06-22 06:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062208","2017-06-22 06:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062211","2017-06-22 07:39:02","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062210","2017-06-22 07:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062209","2017-06-22 07:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062212","2017-06-22 08:39:02","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062211","2017-06-22 08:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062210","2017-06-22 08:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062213","2017-06-22 09:39:02","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062212","2017-06-22 09:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017062211","2017-06-22 09:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017082915","2017-08-29 11:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017090800","2017-09-07 20:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017100906","2017-10-09 04:35:04","Failed","Error in open.connection(con, ""rb"") : HTTP error 500.
"
"2017101308","2017-10-13 04:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101309","2017-10-13 05:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101308","2017-10-13 05:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101310","2017-10-13 06:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101309","2017-10-13 06:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101308","2017-10-13 06:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101311","2017-10-13 07:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101310","2017-10-13 07:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017101309","2017-10-13 07:39:03","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
"2017112117","2017-11-21 13:40:11","Failed","Error : Failure when receiving data from the peer
"
"2017112201","2017-11-21 22:35:20","Failed","Error in open.connection(con, ""rb"") : Timeout was reached
"
"2017112823","2017-11-28 19:40:09","Failed","Error : Failure when receiving data from the peer
"
"2017112901","2017-11-28 20:39:07","Failed","Error in open.connection(con, ""rb"") : HTTP error 404.
"
